phon,englishPOS,language
S$z,Noun,English
s1,Verb,English
S1,Noun,English
s1_,Noun,English
S1d,Noun,English
S1dz,Noun,English
s1fs,Noun,English
s1k,Noun,English
S1k,Verb,English
S1ks,Verb,English
s1l,Noun,English
S1l,Noun,English
s1ld,Verb,English
s1lz,Noun,English
S1m,Noun,English
S1md,Verb,English
S1mz,Verb,English
s1nt,Noun,English
s1nts,Noun,English
S1p,Noun,English
S1ps,Noun,English
s1v,Verb,English
S1v,Verb,English
s1vd,Verb,English
S1vd,Verb,English
s1vz,Verb,English
s1z,Verb,English
S1z,Noun,English
s2,Noun,English
s2d,Noun,English
s2D,Noun,English
S2d,Verb,English
s2Dd,Verb,English
s2dz,Noun,English
s2Dz,Noun,English
s2n,Noun,English
S2n,Verb,English
s2nd,Verb,English
S2nd,Verb,English
s2nz,Noun,English
S2nz,Verb,English
s2t,Noun,English
s2ts,Noun,English
s2z,Noun,English
S2z,Verb,English
s2zd,Verb,English
s3_,Noun,English
s3_d,Verb,English
s3f,Noun,English
s3fs,Noun,English
s3J,Noun,English
s3Jt,Verb,English
s3k,Noun,English
S3k,Verb,English
S3kt,Verb,English
s3R,Noun,English
s3t,Noun,English
S3t,Noun,English
s3ts,Noun,English
S3ts,Noun,English
s3v,Verb,English
s3vd,Verb,English
s3vz,Verb,English
s4,Noun,English
s4l,Noun,English
s4ld,Verb,English
s4lz,Noun,English
S5,Verb,English
s5d,Verb,English
S5d,Verb,English
s5k,Verb,English
s5ks,Verb,English
s5kt,Verb,English
s5l,Noun,English
S5l,Noun,English
s5ld,Verb,English
s5lz,Noun,English
S5lz,Noun,English
s5n,Verb,English
S5n,Verb,English
s5p,Noun,English
s5ps,Noun,English
s5pt,Verb,English
s5z,Verb,English
S5z,Verb,English
s6,Noun,English
s6nd,Noun,English
s6ndz,Verb,English
s6T,Noun,English
S6t,Verb,English
S6ts,Noun,English
s6z,Noun,English
s7d,Verb,English
S7d,Verb,English
s7R,Verb,English
s7z,Verb,English
S7z,Noun,English
S8d,Verb,English
S8R,Verb,English
S8z,Noun,English
s9R,Noun,English
s9z,Noun,English
sE_,Noun,English
sEd,Verb,English
SEdz,Noun,English
SEf,Noun,English
SEfs,Noun,English
sEk,Noun,English
sEks,Noun,English
sEkst,Verb,English
sEkt,Noun,English
sEkts,Noun,English
sEl,Verb,English
SEl,Noun,English
SEld,Verb,English
sElf,Noun,English
SElf,Noun,English
SElv,Verb,English
SElvd,Verb,English
sElvz,Noun,English
SElvz,Noun,English
sElz,Noun,English
SElz,Noun,English
sEnd,Verb,English
sEndz,Verb,English
sEns,Noun,English
sEnst,Verb,English
sEnt,Noun,English
sEnts,Noun,English
sEt,Verb,English
sET,Verb,English
sEts,Noun,English
sf7R,Noun,English
sf7z,Noun,English
sfINks,Noun,English
si,Verb,English
si_,Noun,English
sIb,Noun,English
sid,Noun,English
siD,Verb,English
siDd,Verb,English
SiDd,Verb,English
sidz,Noun,English
SiDz,Noun,English
Sif,Noun,English
sIft,Verb,English
SIft,Noun,English
sIfts,Verb,English
SIfts,Noun,English
sik,Verb,English
siks,Verb,English
sIksTs,Noun,English
sil,Noun,English
sIl,Noun,English
sild,Verb,English
Sild,Noun,English
Sildz,Noun,English
sIlk,Noun,English
sIlks,Noun,English
sIlt,Noun,English
silz,Noun,English
sIlz,Noun,English
sim,Verb,English
simd,Verb,English
simz,Verb,English
sin,Verb,English
sIn,Noun,English
sIN,Verb,English
Sin,Noun,English
SIn,Noun,English
sIn_,Verb,English
sIn_d,Verb,English
sInd,Verb,English
sInJ,Noun,English
sINks,Verb,English
sinz,Noun,English
sInz,Noun,English
sINz,Verb,English
SInz,Noun,English
sip,Verb,English
sIp,Noun,English
Sip,Noun,English
SIp,Noun,English
sips,Verb,English
sIps,Noun,English
SIps,Noun,English
sipt,Verb,English
sIpt,Verb,English
SIpt,Verb,English
sis,Verb,English
sIs,Noun,English
sist,Verb,English
sIst,Noun,English
sIsts,Noun,English
sit,Noun,English
sIt,Verb,English
Sit,Noun,English
SiT,Noun,English
SIt,Noun,English
sits,Noun,English
sIts,Verb,English
Sits,Noun,English
SIts,Noun,English
sIv,Noun,English
sIvd,Verb,English
sIvz,Noun,English
Sivz,Noun,English
siz,Verb,English
sizd,Verb,English
sk{b,Noun,English
sk{bd,Verb,English
sk{bz,Noun,English
sk{dz,Noun,English
sk{lp,Noun,English
sk{lps,Noun,English
sk{lpt,Verb,English
sk{mp,Noun,English
sk{n,Verb,English
sk{nd,Verb,English
sk{nz,Verb,English
sk#d,Verb,English
sk#f,Noun,English
sk#fs,Noun,English
sk#p,Noun,English
sk#ps,Noun,English
sk#R,Noun,English
sk#vz,Noun,English
sk#z,Noun,English
sk$d,Verb,English
sk$J,Noun,English
sk$Jt,Verb,English
sk$ld,Verb,English
sk$ldz,Noun,English
sk$n,Noun,English
sk$nd,Verb,English
sk$nz,Verb,English
sk$R,Noun,English
sk$z,Noun,English
sk1l,Noun,English
sk1ld,Verb,English
sk1lz,Noun,English
sk1n,Noun,English
sk1nz,Noun,English
sk1t,Noun,English
sk1ts,Noun,English
sk2,Noun,English
sk2d,Verb,English
sk2v,Verb,English
sk2z,Noun,English
sk3_,Noun,English
sk3_d,Verb,English
sk3f,Noun,English
sk3l,Noun,English
sk3t,Noun,English
sk3ts,Noun,English
sk5ld,Verb,English
sk5ldz,Verb,English
sk5p,Noun,English
sk6,Noun,English
sk6l,Noun,English
sk6ld,Verb,English
sk6lz,Noun,English
sk6t,Noun,English
sk6ts,Noun,English
sk6z,Noun,English
sk8z,Verb,English
skEJ,Noun,English
skEJt,Verb,English
skEp,Noun,English
skEps,Noun,English
ski,Noun,English
skId,Noun,English
skIdz,Noun,English
skIf,Noun,English
skIfs,Noun,English
skIl,Noun,English
skIlz,Noun,English
skim,Noun,English
skIm,Verb,English
skimd,Verb,English
skImd,Verb,English
skImp,Verb,English
skImpt,Verb,English
skimz,Noun,English
skImz,Verb,English
skIn,Noun,English
skInd,Verb,English
skInz,Noun,English
skIp,Verb,English
skIps,Noun,English
skIpt,Verb,English
skit,Noun,English
skIt,Noun,English
skIts,Noun,English
skiz,Noun,English
skQf,Verb,English
skQfs,Verb,English
skQft,Verb,English
skQJ,Noun,English
skQJt,Verb,English
skQn,Noun,English
skQns,Noun,English
skQnz,Noun,English
skQt,Noun,English
skQts,Noun,English
skr{g,Noun,English
skr{J,Verb,English
skr{Jt,Verb,English
skr{m,Verb,English
skr{mz,Verb,English
skr{p,Noun,English
skr{ps,Noun,English
skr{pt,Verb,English
skr$l,Noun,English
skr$ld,Verb,English
skr$lz,Noun,English
skr1p,Verb,English
skr1ps,Noun,English
skr1pt,Verb,English
skr2b,Noun,English
skr2bd,Verb,English
skr2bz,Noun,English
skr5l,Noun,English
skr5lz,Noun,English
skr6n_,Verb,English
skr6n_d,Verb,English
skri,Noun,English
skridz,Noun,English
skriJ,Noun,English
skriJt,Verb,English
skrim,Verb,English
skrimd,Verb,English
skrImp,Verb,English
skrimz,Noun,English
skrin,Noun,English
skrind,Verb,English
skrinz,Noun,English
skrIp,Noun,English
skrIpt,Noun,English
skrIpts,Noun,English
skriz,Noun,English
skru_,Noun,English
skrud,Verb,English
skruz,Noun,English
skrVb,Noun,English
skrVbd,Verb,English
skrVbz,Noun,English
skrVf,Noun,English
skrVm,Noun,English
skrVmz,Noun,English
skrVnJ,Verb,English
skrVnJt,Verb,English
skul,Noun,English
skuld,Verb,English
skulz,Noun,English
skup,Noun,English
skups,Noun,English
skupt,Verb,English
skut,Verb,English
skuts,Verb,English
skVd,Verb,English
skVf,Verb,English
skVft,Verb,English
skVl,Noun,English
skVlk,Verb,English
skVlks,Verb,English
skVlkt,Verb,English
skVlz,Noun,English
skVm,Noun,English
skVNk,Noun,English
skVNks,Noun,English
skVt,Noun,English
skVts,Noun,English
skw$,Noun,English
skw$ks,Noun,English
skw$kt,Verb,English
skw$l,Noun,English
skw$lz,Noun,English
skw$z,Noun,English
skw3m,Verb,English
skw3md,Verb,English
skw3mz,Verb,English
skw3t,Verb,English
skw3ts,Verb,English
skw8d,Verb,English
skw8R,Noun,English
skw8z,Noun,English
skwElJ,Noun,English
skwElJt,Verb,English
skwIb,Noun,English
skwIbz,Noun,English
skwId,Noun,English
skwIdz,Noun,English
skwik,Noun,English
skwiks,Noun,English
skwikt,Verb,English
skwil,Noun,English
skwild,Verb,English
skwilz,Noun,English
skwInt,Verb,English
skwInts,Verb,English
skwiz,Verb,English
skwizd,Verb,English
skwQb,Noun,English
skwQbz,Noun,English
skwQd,Noun,English
skwQdz,Noun,English
skwQS,Noun,English
skwQSt,Verb,English
skwQts,Verb,English
sl{b,Noun,English
sl{bz,Noun,English
sl{g,Noun,English
sl{ks,Noun,English
sl{m,Verb,English
sl{md,Verb,English
sl{mz,Verb,English
sl{N,Noun,English
sl{p,Verb,English
sl{pt,Verb,English
sl{S,Verb,English
sl{St,Verb,English
sl{ts,Noun,English
sl#nt,Noun,English
sl#nts,Verb,English
sl#vz,Noun,English
sl$,Noun,English
sl1,Verb,English
sl1k,Verb,English
sl1ks,Verb,English
sl1kt,Verb,English
sl1n,Verb,English
sl1t,Noun,English
sl1ts,Noun,English
sl1v,Noun,English
sl1vd,Verb,English
sl1vz,Noun,English
sl2dz,Noun,English
sl2m,Noun,English
sl2s,Noun,English
sl2st,Verb,English
sl2ts,Noun,English
sl3d,Verb,English
sl3p,Verb,English
sl3pt,Verb,English
sl3R,Noun,English
sl3z,Noun,English
sl5d,Verb,English
sl5p,Noun,English
sl5ps,Noun,English
sl5pt,Verb,English
sl5T,Noun,English
sl5Ts,Noun,English
sl5z,Verb,English
sl6,Noun,English
sl6J,Noun,English
sl6Jt,Verb,English
sl6z,Noun,English
slE_,Noun,English
slEd,Noun,English
slEdz,Noun,English
slEpt,Verb,English
slId,Verb,English
slIks,Noun,English
slikt,Verb,English
slImd,Verb,English
slImz,Verb,English
slIN,Noun,English
slINk,Verb,English
slINz,Noun,English
slip,Noun,English
slIp,Verb,English
slips,Verb,English
slIpt,Verb,English
slit,Noun,English
slIts,Noun,English
sliv,Noun,English
slivz,Noun,English
slQb,Noun,English
slQbz,Noun,English
slQgd,Verb,English
slQp,Noun,English
slQps,Verb,English
slQpt,Verb,English
slQS,Verb,English
slQSt,Verb,English
slQt,Noun,English
slQts,Noun,English
slu,Verb,English
slud,Verb,English
slup,Noun,English
slups,Noun,English
slus,Noun,English
sluT,Noun,English
sluTs,Noun,English
sluz,Verb,English
slV_,Noun,English
slVf,Noun,English
slVg,Noun,English
slVgd,Verb,English
slVgz,Noun,English
slVm,Noun,English
slVmp,Noun,English
slVmps,Noun,English
slVmpt,Verb,English
slVmz,Noun,English
slVN,Verb,English
slVNk,Verb,English
slVS,Noun,English
slVt,Noun,English
slVts,Noun,English
sm{k,Verb,English
sm{ks,Verb,English
sm{kt,Verb,English
sm{S,Verb,English
sm{St,Verb,English
sm#ts,Verb,English
sm$lz,Noun,English
sm2l,Noun,English
sm2ld,Verb,English
sm2t,Verb,English
sm2ts,Verb,English
sm3k,Noun,English
sm3kt,Verb,English
sm5k,Noun,English
sm5ks,Verb,English
sm5kt,Verb,English
sm5t,Verb,English
sm7d,Verb,English
sm7R,Noun,English
sm7z,Noun,English
smEl,Noun,English
smEld,Verb,English
smElt,Verb,English
smElts,Noun,English
smElz,Noun,English
smIT,Noun,English
smITs,Noun,English
smQg,Noun,English
smQgz,Noun,English
smQk,Noun,English
smQks,Noun,English
SmQlts,Noun,English
smuDd,Verb,English
smuDz,Verb,English
smV_,Noun,English
smV_d,Verb,English
smVt,Noun,English
smVts,Noun,English
sn{g,Noun,English
sn{gd,Verb,English
sn{gz,Noun,English
sn{J,Verb,English
sn{Jt,Verb,English
sn{k,Noun,English
sn{ks,Noun,English
sn{p,Verb,English
sn{ps,Noun,English
Sn{ps,Noun,English
sn{pt,Verb,English
sn#l,Noun,English
sn#ld,Verb,English
sn#lz,Noun,English
sn$d,Verb,English
sn$R,Noun,English
sn$t,Noun,English
sn$ts,Noun,English
sn$z,Noun,English
sn1k,Noun,English
sn1ks,Noun,English
sn1kt,Verb,English
sn1l,Noun,English
sn1lz,Noun,English
sn2p,Noun,English
sn5,Noun,English
sn5d,Verb,English
sn5z,Noun,English
sn6t,Noun,English
sn6ts,Noun,English
sn7d,Verb,English
sn7R,Verb,English
sn7z,Verb,English
sn8d,Verb,English
sn8R,Noun,English
sn8z,Noun,English
snIf,Verb,English
snIft,Verb,English
snik,Verb,English
snIk,Noun,English
sniks,Verb,English
snikt,Verb,English
snIkt,Verb,English
snIp,Verb,English
snIps,Noun,English
snIpt,Verb,English
sniz,Verb,English
snizd,Verb,English
snQb,Noun,English
snQbz,Noun,English
snQg,Noun,English
snQt,Noun,English
snud,Noun,English
snudz,Noun,English
snuk,Noun,English
snup,Verb,English
snuz,Noun,English
snuzd,Verb,English
snVbd,Verb,English
snVbz,Noun,English
snVf,Noun,English
snVfs,Verb,English
snVft,Verb,English
snVgd,Verb,English
snVgz,Noun,English
sp{m,Noun,English
sp{n,Noun,English
sp{nd,Verb,English
sp{Nk,Verb,English
sp{Nks,Verb,English
sp{Nkt,Verb,English
sp{nz,Verb,English
sp{t,Verb,English
sp{ts,Noun,English
sp#,Noun,English
sp#k,Noun,English
sp#ks,Noun,English
sp#kt,Verb,English
sp#R,Noun,English
sp#z,Noun,English
sp$n,Verb,English
sp$nd,Verb,English
sp$nz,Verb,English
sp$R,Noun,English
sp$t,Noun,English
sp$ts,Noun,English
sp$z,Noun,English
sp1d,Noun,English
sp1dz,Noun,English
sp1k,Verb,English
sp1n,Noun,English
sp1s,Noun,English
sp1st,Verb,English
sp1t,Noun,English
sp2,Noun,English
sp2d,Verb,English
sp2k,Noun,English
sp2ks,Noun,English
sp2kt,Verb,English
sp2n,Noun,English
sp2nz,Noun,English
sp2s,Noun,English
sp2st,Verb,English
sp2t,Noun,English
sp2ts,Verb,English
sp2z,Noun,English
sp3d,Verb,English
sp3m,Noun,English
sp3mz,Noun,English
sp3n,Verb,English
sp3nd,Verb,English
sp3nz,Verb,English
sp3R,Noun,English
sp3t,Noun,English
sp3ts,Noun,English
sp3z,Noun,English
sp4l,Verb,English
sp4ld,Verb,English
sp4lt,Verb,English
sp4lz,Verb,English
sp5d,Noun,English
sp5k,Verb,English
sp5ks,Noun,English
sp6t,Noun,English
sp6ts,Noun,English
sp6z,Noun,English
sp7d,Verb,English
sp7R,Noun,English
sp7z,Noun,English
sp8d,Verb,English
sp8z,Noun,English
spEd,Verb,English
spEk,Noun,English
spEks,Noun,English
spEl,Noun,English
spEld,Verb,English
spElt,Verb,English
spElz,Noun,English
spEnd,Verb,English
spEndz,Verb,English
spEnt,Verb,English
spid,Noun,English
spidz,Noun,English
spiJ,Noun,English
spik,Verb,English
spiks,Verb,English
spIl,Verb,English
Spil,Noun,English
spIld,Verb,English
spIlt,Verb,English
spIlz,Verb,English
Spilz,Noun,English
spIn,Verb,English
spInz,Verb,English
spIt,Verb,English
spIv,Noun,English
spju,Verb,English
spjud,Verb,English
spjum,Noun,English
spjuz,Verb,English
spl{S,Noun,English
spl{St,Verb,English
spl1,Verb,English
spl1d,Verb,English
spl2s,Verb,English
spl2st,Verb,English
spl3_,Verb,English
spl3_d,Verb,English
splin,Noun,English
splInt,Noun,English
splInts,Noun,English
splinz,Noun,English
splIt,Verb,English
splQ_,Noun,English
splQJ,Noun,English
splQJt,Verb,English
spQt,Noun,English
spQts,Noun,English
spr{N,Verb,English
spr{t,Noun,English
spr{ts,Noun,English
spr$l,Noun,English
spr$ld,Verb,English
spr$lz,Verb,English
spr1,Noun,English
spr1d,Verb,English
spr1n,Verb,English
spr1nd,Verb,English
spr1nz,Noun,English
spr1z,Noun,English
spr2t,Noun,English
spr2ts,Noun,English
spr6t,Verb,English
spr6ts,Noun,English
sprEd,Verb,English
sprEdz,Verb,English
spri,Noun,English
sprIg,Noun,English
sprIgz,Noun,English
sprIN,Noun,English
sprInt,Noun,English
sprINz,Noun,English
sprIt,Noun,English
sprIts,Noun,English
spriz,Noun,English
sprus,Noun,English
sprVN,Verb,English
spuf,Noun,English
spufs,Verb,English
spuk,Noun,English
spuks,Noun,English
spukt,Verb,English
spul,Noun,English
spulz,Noun,English
spun,Noun,English
spund,Verb,English
spunz,Noun,English
spVd,Noun,English
spVdz,Noun,English
spVn,Verb,English
spVn_,Noun,English
spVn_d,Verb,English
spVNk,Noun,English
sQbd,Verb,English
sQbz,Noun,English
sQd,Noun,English
sQdz,Noun,English
sQk,Noun,English
SQk,Noun,English
sQks,Noun,English
SQks,Noun,English
sQkt,Verb,English
SQkt,Verb,English
sQl,Noun,English
sQlv,Verb,English
sQlvd,Verb,English
sQlvz,Verb,English
sQN,Noun,English
SQn,Verb,English
sQNz,Noun,English
sQp,Noun,English
SQp,Noun,English
sQps,Noun,English
SQps,Noun,English
SQpt,Verb,English
sQt,Noun,English
SQts,Noun,English
Sr{Nk,Verb,English
Sr2ks,Noun,English
Sr2n,Noun,English
Sr2nz,Noun,English
Sr2v,Verb,English
Sr6d,Noun,English
Sr6dz,Noun,English
SrEd,Noun,English
SrEdz,Noun,English
sri,Noun,English
SrIft,Noun,English
Srik,Noun,English
Sriks,Noun,English
Srikt,Verb,English
SrIld,Verb,English
SrIlz,Verb,English
SrImp,Noun,English
SrImps,Noun,English
SrINk,Verb,English
SrINks,Verb,English
Sru,Noun,English
Sruz,Noun,English
SrVb,Noun,English
SrVbz,Noun,English
SrVgd,Verb,English
SrVgz,Verb,English
SrVNk,Verb,English
st{bd,Verb,English
st{g,Noun,English
st{gz,Noun,English
st{k,Noun,English
st{ks,Noun,English
st{kt,Verb,English
st{mp,Noun,English
st{mps,Noun,English
st{mpt,Verb,English
st{nd,Verb,English
st{ndz,Verb,English
st{Nk,Verb,English
st{ns,Noun,English
st{S,Verb,English
st{St,Verb,English
st#d,Verb,English
st#f,Noun,English
st#fs,Noun,English
st#ft,Verb,English
st#J,Noun,English
st#Jt,Verb,English
st#nJ,Verb,English
st#R,Noun,English
st#t,Verb,English
st#ts,Verb,English
st#v,Verb,English
st#vd,Verb,English
st#vz,Verb,English
st#z,Noun,English
st$d,Verb,English
st$k,Noun,English
st$ks,Noun,English
st$kt,Verb,English
st$l,Noun,English
st$ld,Verb,English
st$lz,Noun,English
st$m,Noun,English
st$md,Verb,English
st$mz,Noun,English
st$nJt,Verb,English
st$R,Noun,English
st$z,Noun,English
st1,Verb,English
st1_,Noun,English
st1_d,Verb,English
st1d,Verb,English
st1k,Noun,English
st1ks,Noun,English
st1kt,Verb,English
st1ld,Verb,English
st1n,Noun,English
st1nd,Verb,English
st1nz,Noun,English
st1t,Noun,English
st1ts,Noun,English
st1v,Noun,English
st1vz,Noun,English
st1z,Verb,English
st2,Noun,English
st2l,Noun,English
st2ld,Verb,English
st2lz,Noun,English
st2n,Noun,English
st2nz,Noun,English
st2z,Noun,English
st3d,Verb,English
st3nz,Noun,English
st3R,Verb,English
st3z,Verb,English
st5,Verb,English
st5d,Verb,English
st5k,Verb,English
st5ks,Verb,English
st5kt,Verb,English
st5l,Verb,English
st5lz,Noun,English
st5n,Noun,English
st5nz,Noun,English
st5t,Noun,English
st5ts,Noun,English
st5v,Noun,English
st5vz,Noun,English
st5z,Verb,English
st7d,Verb,English
st7R,Verb,English
st7z,Noun,English
st8d,Verb,English
st8R,Verb,English
st8z,Noun,English
stEd,Noun,English
stEf,Noun,English
stElT,Noun,English
stEm,Noun,English
stEmd,Verb,English
stEmz,Noun,English
stEnJ,Noun,English
stEp,Noun,English
stEps,Noun,English
stEpt,Verb,English
stid,Noun,English
stidz,Noun,English
stIfs,Noun,English
stIJ,Noun,English
stIJt,Verb,English
stIks,Noun,English
stil,Noun,English
stild,Verb,English
stIld,Verb,English
stIlts,Noun,English
stilz,Verb,English
stIlz,Noun,English
stim,Noun,English
stimd,Verb,English
stimz,Verb,English
stIN,Noun,English
stINk,Noun,English
stINks,Verb,English
stInt,Noun,English
stInts,Noun,English
stINz,Noun,English
stips,Verb,English
stipt,Verb,English
stiv,Noun,English
stju,Noun,English
stjud,Verb,English
stjuz,Noun,English
stQ_,Noun,English
stQk,Noun,English
stQks,Noun,English
stQkt,Verb,English
stQmp,Verb,English
stQmpt,Verb,English
stQp,Verb,English
stQps,Verb,English
stQpt,Verb,English
str{d,Noun,English
str{dz,Noun,English
str{nd,Noun,English
str{ndz,Noun,English
str{p,Noun,English
str{ps,Noun,English
str{pt,Verb,English
str#f,Verb,English
str#ft,Verb,English
str$,Noun,English
str$z,Noun,English
str1d,Verb,English
str1n,Noun,English
str1nd,Verb,English
str1nz,Noun,English
str1ts,Noun,English
str1z,Noun,English
str2d,Noun,English
str2dz,Noun,English
str2f,Noun,English
str2k,Noun,English
str2p,Noun,English
str2ps,Noun,English
str2v,Verb,English
str2vz,Verb,English
str5d,Verb,English
str5k,Noun,English
str5ks,Noun,English
str5kt,Verb,English
str5l,Noun,English
str5ld,Verb,English
str5lz,Verb,English
str5v,Verb,English
strEJ,Noun,English
strEJt,Verb,English
strENT,Noun,English
strENTs,Noun,English
strEs,Noun,English
strEst,Verb,English
strik,Noun,English
striks,Noun,English
strikt,Verb,English
strim,Noun,English
strimd,Verb,English
strimz,Noun,English
strIN,Noun,English
strINz,Noun,English
strIp,Noun,English
strIps,Noun,English
strIpt,Verb,English
strit,Noun,English
strits,Noun,English
strQp,Noun,English
stru,Verb,English
strud,Verb,English
strun,Verb,English
strVk,Verb,English
strVm,Noun,English
strVmd,Verb,English
strVmz,Verb,English
strVN,Verb,English
strVts,Noun,English
stu_,Noun,English
stUd,Verb,English
stul,Noun,English
stulz,Noun,English
stup,Noun,English
stups,Verb,English
stupt,Verb,English
stVb,Noun,English
stVbd,Verb,English
stVbz,Noun,English
stVd,Noun,English
stVdz,Noun,English
stVf,Noun,English
stVft,Verb,English
stVk,Verb,English
stVmp,Noun,English
stVmps,Noun,English
stVmpt,Verb,English
stVn,Verb,English
stVN,Verb,English
stVnd,Verb,English
stVnt,Noun,English
stVnts,Noun,English
stVnz,Verb,English
Su,Noun,English
sud,Verb,English
suD,Verb,English
Sud,Verb,English
SUd,Verb,English
suDd,Verb,English
suDz,Verb,English
SUk,Verb,English
sup,Noun,English
SUS,Verb,English
SUSt,Verb,English
sut,Noun,English
sUt,Noun,English
Sut,Verb,English
suts,Noun,English
Suts,Noun,English
suz,Verb,English
Suz,Noun,English
sVb,Noun,English
sVbz,Noun,English
sVdz,Noun,English
sVk,Verb,English
SVk,Noun,English
sVks,Verb,English
sVkt,Verb,English
SVkt,Verb,English
sVlk,Verb,English
sVlks,Noun,English
sVlkt,Verb,English
sVmp,Noun,English
sVmz,Noun,English
sVn,Noun,English
sVN,Verb,English
SVn,Verb,English
sVnd,Verb,English
SVnd,Verb,English
sVNk,Verb,English
SVnt,Verb,English
SVnts,Verb,English
sVnz,Noun,English
SVnz,Verb,English
sVp,Verb,English
sVps,Verb,English
sVpt,Verb,English
SVt,Verb,English
SVts,Verb,English
SVv,Verb,English
SVvd,Verb,English
SVvz,Verb,English
sw{g,Noun,English
sw{gz,Verb,English
sw{m,Verb,English
sw{Nk,Noun,English
sw$d,Noun,English
sw$f,Noun,English
sw$m,Noun,English
sw$md,Verb,English
sw$mz,Noun,English
sw$n,Verb,English
sw$R,Verb,English
sw$T,Noun,English
sw$Ts,Noun,English
sw1,Verb,English
sw1d,Verb,English
sw1D,Verb,English
sw1Dd,Verb,English
sw1n,Noun,English
sw1nz,Noun,English
sw1z,Verb,English
sw2n,Noun,English
sw2p,Noun,English
sw2ps,Noun,English
sw2pt,Verb,English
sw3ld,Verb,English
sw3lz,Noun,English
sw3v,Verb,English
sw3vd,Verb,English
sw3vz,Verb,English
sw8R,Verb,English
sw8z,Verb,English
swEl,Verb,English
swEld,Verb,English
swEpt,Verb,English
swEt,Noun,English
swEts,Noun,English
swid,Noun,English
swidz,Noun,English
swIfts,Noun,English
swIg,Noun,English
swIgd,Verb,English
swIgz,Noun,English
swIJ,Noun,English
swIJt,Verb,English
swIl,Noun,English
swIld,Verb,English
swIlz,Noun,English
swIm,Verb,English
swImz,Verb,English
swip,Verb,English
swips,Verb,English
swIS,Noun,English
swISt,Verb,English
swits,Noun,English
swQb,Noun,English
swQbz,Noun,English
swQJ,Noun,English
swQmp,Noun,English
swQmps,Noun,English
swQmpt,Verb,English
swQn,Noun,English
swQnz,Noun,English
swQp,Verb,English
swQpt,Verb,English
swQt,Verb,English
swun,Noun,English
swund,Verb,English
swup,Verb,English
swups,Noun,English
swupt,Verb,English
swVm,Verb,English
swVN,Verb,English
t{b,Noun,English
t{bz,Noun,English
t{g,Noun,English
t{gd,Verb,English
t{gz,Noun,English
T{J,Noun,English
T{Jt,Verb,English
t{k,Noun,English
t{ks,Noun,English
t{kst,Verb,English
t{kt,Noun,English
t{lk,Noun,English
t{mp,Verb,English
t{mps,Verb,English
t{mpt,Verb,English
t{N,Noun,English
t{nd,Verb,English
t{Nk,Noun,English
T{Nk,Verb,English
t{Nks,Noun,English
T{Nkt,Verb,English
t{nz,Noun,English
t{p,Noun,English
t{ps,Noun,English
t{pt,Verb,English
t{t,Noun,English
t#d,Verb,English
t#n,Noun,English
t#R,Noun,English
t#sk,Noun,English
t#sks,Noun,English
t#t,Noun,English
t#ts,Noun,English
t#z,Noun,English
T$,Noun,English
T$d,Verb,English
t$J,Noun,English
t$k,Verb,English
t$ks,Noun,English
t$kt,Verb,English
t$n,Verb,English
T$n,Noun,English
t$nt,Noun,English
t$nts,Noun,English
T$nz,Noun,English
t$R,Verb,English
t$t,Verb,English
T$t,Verb,English
t$ts,Noun,English
T$ts,Noun,English
t$z,Noun,English
t1k,Verb,English
t1ks,Verb,English
t1l,Noun,English
t1ld,Verb,English
t1lz,Noun,English
t1md,Verb,English
t1mz,Verb,English
T1n,Noun,English
t1nt,Noun,English
t1nts,Noun,English
t1p,Noun,English
t1ps,Noun,English
t1pt,Verb,English
t1st,Noun,English
t1sts,Noun,English
T2,Noun,English
t2d,Verb,English
t2D,Noun,English
t2dz,Noun,English
t2Dz,Noun,English
t2k,Noun,English
t2l,Noun,English
t2ld,Verb,English
t2lz,Noun,English
t2m,Noun,English
t2md,Verb,English
t2mz,Noun,English
t2n,Noun,English
t2nz,Noun,English
t2p,Noun,English
t2ps,Noun,English
t2pt,Verb,English
t2ts,Noun,English
t2z,Noun,English
T2z,Noun,English
t3d,Noun,English
t3dz,Noun,English
T3dz,Noun,English
t3f,Noun,English
t3ft,Verb,English
t3k,Noun,English
t3ks,Noun,English
t3m,Noun,English
T3m,Noun,English
t3md,Verb,English
t3mz,Noun,English
T3mz,Noun,English
t3n,Verb,English
t3nd,Verb,English
t3nz,Verb,English
t3ps,Noun,English
T3st,Noun,English
t3vz,Noun,English
t4,Noun,English
t4l,Noun,English
t4ld,Verb,English
t4lz,Verb,English
t4z,Noun,English
t5,Noun,English
t5d,Noun,English
t5dz,Noun,English
t5k,Noun,English
t5l,Noun,English
t5ld,Verb,English
t5lz,Noun,English
t5m,Noun,English
t5mz,Noun,English
t5n,Noun,English
t5nd,Verb,English
t5nz,Noun,English
t5p,Noun,English
t5st,Noun,English
t5sts,Noun,English
t5t,Noun,English
t5ts,Noun,English
t5z,Noun,English
t6,Noun,English
t6n,Noun,English
t6nz,Noun,English
t6t,Noun,English
t6ts,Noun,English
t7R,Noun,English
t7z,Noun,English
t8R,Verb,English
t8z,Noun,English
t9d,Verb,English
t9R,Noun,English
t9z,Noun,English
tEd,Noun,English
tEdz,Noun,English
TEft,Noun,English
TEfts,Noun,English
tEk,Noun,English
tEks,Noun,English
tEkst,Noun,English
tEksts,Noun,English
tEl,Verb,English
tElz,Verb,English
tEmp,Noun,English
